slug,date,open,high,low,close,currency
USD/CNY,2016/12/1,6.8908,6.8943,6.8809,6.8908,CNY
USD/CNY,2016/12/2,6.8765,6.8898,6.8711,6.8765,CNY
USD/CNY,2016/12/5,6.8855,6.8875,6.8762,6.8855,CNY
USD/CNY,2016/12/6,7.4784,7.481,6.8574,6.871,CNY
USD/CNY,2016/12/7,6.881,6.8904,6.8718,6.872,CNY
USD/CNY,2016/12/8,6.8795,6.8795,6.8668,6.8705,CNY
USD/CNY,2016/12/9,6.8789,6.9067,6.8699,6.8699,CNY
USD/CNY,2016/12/12,6.9067,6.9164,6.8973,6.9067,CNY
USD/CNY,2016/12/13,6.9059,6.9059,6.8906,6.8969,CNY
USD/CNY,2016/12/14,6.9007,6.905,6.8917,6.8917,CNY
USD/CNY,2016/12/15,6.9038,6.9433,6.8951,6.9038,CNY
USD/CNY,2016/12/16,6.9433,6.959,6.9343,6.9343,CNY
USD/CNY,2016/12/19,6.9583,6.9588,6.9347,6.9583,CNY
USD/CNY,2016/12/20,6.953,6.9562,6.9408,6.953,CNY
USD/CNY,2016/12/21,6.9498,6.9503,6.9393,6.9498,CNY
USD/CNY,2016/12/22,6.9414,6.9494,6.9411,6.9414,CNY
USD/CNY,2016/12/23,6.9493,6.9494,6.9361,6.9404,CNY
USD/CNY,2016/12/26,6.9452,6.9453,6.9447,6.9453,CNY
USD/CNY,2016/12/27,6.9447,6.9516,6.9364,6.9447,CNY
USD/CNY,2016/12/28,6.9516,6.9586,6.9425,6.9425,CNY
USD/CNY,2016/12/29,6.9581,6.9584,6.9446,6.9581,CNY
USD/CNY,2016/12/30,6.9546,6.9546,6.9345,6.9453,CNY
USD/CNY,2017/1/2,6.9438,6.9462,6.935,6.9438,CNY
USD/CNY,2017/1/3,6.944,6.9604,6.935,6.944,CNY
USD/CNY,2017/1/4,6.9599,6.9601,6.9343,6.9598,CNY
USD/CNY,2017/1/5,6.9341,6.9341,6.8605,6.9251,CNY
USD/CNY,2017/1/6,6.888,6.9255,6.8741,6.8879,CNY
USD/CNY,2017/1/9,6.9176,6.937,6.9107,6.9175,CNY
USD/CNY,2017/1/10,6.9367,6.9367,6.9139,6.9367,CNY
USD/CNY,2017/1/11,6.9211,6.9365,6.9115,6.9212,CNY
USD/CNY,2017/1/12,6.9361,6.9364,6.8851,6.9361,CNY
USD/CNY,2017/1/13,6.8949,6.9,6.877,6.8949,CNY
USD/CNY,2017/1/16,6.8989,6.9011,6.8846,6.8988,CNY
USD/CNY,2017/1/17,6.9,6.9017,6.8453,6.891,CNY
USD/CNY,2017/1/18,6.8536,6.8693,6.8271,6.8446,CNY
USD/CNY,2017/1/19,6.838,6.8756,6.8378,6.838,CNY
USD/CNY,2017/1/20,6.8705,6.8781,6.8511,6.8613,CNY
USD/CNY,2017/1/23,6.8755,6.8755,6.8468,6.8755,CNY
USD/CNY,2017/1/24,6.853,6.8591,6.8357,6.844,CNY
USD/CNY,2017/1/25,6.8582,6.8838,6.8566,6.849,CNY
USD/CNY,2017/1/26,6.8826,6.8826,6.8633,6.8736,CNY
USD/CNY,2017/1/27,6.8784,6.8789,6.8782,6.8784,CNY
USD/CNY,2017/1/30,6.8828,6.8828,6.8807,6.883,CNY
USD/CNY,2017/1/31,6.8807,6.884,6.8802,6.8807,CNY
USD/CNY,2017/2/1,6.8787,6.8858,6.8761,6.8787,CNY
USD/CNY,2017/2/2,6.8826,6.8862,6.8679,6.8809,CNY
USD/CNY,2017/2/3,6.8798,6.8875,6.8633,6.88,CNY
USD/CNY,2017/2/6,6.8704,6.8744,6.8189,6.8722,CNY
USD/CNY,2017/2/7,6.8629,6.8852,6.8594,6.8636,CNY
USD/CNY,2017/2/8,6.8849,6.8903,6.87,6.8845,CNY
USD/CNY,2017/2/9,6.8724,6.8766,6.8563,6.8725,CNY
USD/CNY,2017/2/10,6.8686,6.8858,6.865,6.8686,CNY
USD/CNY,2017/2/13,6.8948,6.8984,6.873,6.8952,CNY
USD/CNY,2017/2/14,6.8787,6.8878,6.8604,6.8795,CNY
USD/CNY,2017/2/15,6.8667,6.8749,6.8557,6.8668,CNY
USD/CNY,2017/2/16,6.8703,6.876,6.8456,6.8684,CNY
USD/CNY,2017/2/17,6.8548,6.8743,6.8381,6.8526,CNY
USD/CNY,2017/2/20,6.8562,6.8804,6.8562,6.8557,CNY
USD/CNY,2017/2/21,6.879,6.9004,6.8762,6.8781,CNY
USD/CNY,2017/2/22,6.8827,6.8863,6.8678,6.8826,CNY
USD/CNY,2017/2/23,6.8741,6.883,6.865,6.8737,CNY
USD/CNY,2017/2/24,6.8644,6.8796,6.8545,6.8655,CNY
USD/CNY,2017/2/27,6.9011,6.9011,6.8564,6.9007,CNY
USD/CNY,2017/2/28,6.8702,6.8843,6.8627,6.8701,CNY
USD/CNY,2017/3/1,6.867,6.8854,6.8651,6.8664,CNY
USD/CNY,2017/3/2,6.8824,6.8903,6.8741,6.8822,CNY
USD/CNY,2017/3/3,6.8869,6.9069,6.884,6.8876,CNY
USD/CNY,2017/3/6,6.8962,6.9047,6.8405,6.8962,CNY
USD/CNY,2017/3/7,6.8959,6.9058,6.8807,6.8967,CNY
USD/CNY,2017/3/8,6.9026,6.9128,6.8902,6.9023,CNY
USD/CNY,2017/3/9,6.9132,6.9218,6.9001,6.9119,CNY
USD/CNY,2017/3/10,6.9089,6.9209,6.895,6.9102,CNY
USD/CNY,2017/3/13,6.858,6.9145,6.8466,6.8566,CNY
USD/CNY,2017/3/14,6.9145,6.9241,6.9048,6.913,CNY
USD/CNY,2017/3/15,6.9144,6.923,6.9035,6.9145,CNY
USD/CNY,2017/3/16,6.9142,6.9191,6.8857,6.9136,CNY
USD/CNY,2017/3/17,6.8982,6.9113,6.8939,6.8967,CNY
USD/CNY,2017/3/20,6.9035,6.9081,6.8609,6.9041,CNY
USD/CNY,2017/3/21,6.9065,6.9096,6.8858,6.906,CNY
USD/CNY,2017/3/22,6.8838,6.9123,6.8769,6.8849,CNY
USD/CNY,2017/3/23,6.8831,6.8925,6.878,6.883,CNY
USD/CNY,2017/3/24,6.884,6.8977,6.8801,6.8858,CNY
USD/CNY,2017/3/27,6.8583,6.8803,6.8451,6.8535,CNY
USD/CNY,2017/3/28,6.8708,6.8892,6.8674,6.8721,CNY
USD/CNY,2017/3/29,6.8796,6.9041,6.8769,6.8783,CNY
USD/CNY,2017/3/30,6.8899,6.9115,6.8823,6.8877,CNY
USD/CNY,2017/3/31,6.8884,6.9032,6.8852,6.889,CNY
USD/CNY,2017/4/3,6.8804,6.9069,6.8718,6.8802,CNY
USD/CNY,2017/4/4,6.8891,6.8915,6.882,6.8839,CNY
USD/CNY,2017/4/5,6.8755,6.8978,6.8754,6.8852,CNY
USD/CNY,2017/4/6,6.8934,6.9057,6.8867,6.8939,CNY
USD/CNY,2017/4/7,6.8967,6.906,6.8841,6.8978,CNY
USD/CNY,2017/4/10,6.9051,6.9313,6.8968,6.9057,CNY
USD/CNY,2017/4/11,6.9034,6.9062,6.8887,6.9033,CNY
USD/CNY,2017/4/12,6.8911,6.9015,6.878,6.8908,CNY
USD/CNY,2017/4/13,6.8917,6.8958,6.8716,6.8909,CNY
USD/CNY,2017/4/14,6.8783,6.8861,6.8714,6.8865,CNY
USD/CNY,2017/4/17,6.8909,6.8909,6.8595,6.891,CNY
USD/CNY,2017/4/18,6.8696,6.8922,6.8547,6.8686,CNY
USD/CNY,2017/4/19,6.882,6.8911,6.8775,6.8819,CNY
USD/CNY,2017/4/20,6.886,6.8912,6.8725,6.886,CNY
USD/CNY,2017/4/21,6.882,6.9059,6.8763,6.8817,CNY
USD/CNY,2017/4/24,6.7729,6.8924,6.771,6.7921,CNY
USD/CNY,2017/4/25,6.8613,6.8917,6.8595,6.8825,CNY
USD/CNY,2017/4/26,6.8819,6.8934,6.8786,6.8817,CNY
USD/CNY,2017/4/27,6.8924,6.9055,6.8706,6.8921,CNY
USD/CNY,2017/4/28,6.8967,6.9117,6.8857,6.8969,CNY
USD/CNY,2017/5/1,6.9113,6.9262,6.8888,6.9121,CNY
USD/CNY,2017/5/2,6.8934,6.9145,6.8904,6.893,CNY
USD/CNY,2017/5/3,6.8833,6.8973,6.883,6.8935,CNY
USD/CNY,2017/5/4,6.9024,6.9032,6.8893,6.8967,CNY
USD/CNY,2017/5/5,6.8951,6.9064,6.8864,6.8954,CNY
USD/CNY,2017/5/8,6.883,6.926,6.883,6.8847,CNY
USD/CNY,2017/5/9,6.9043,6.9108,6.8968,6.9045,CNY
USD/CNY,2017/5/10,6.9074,6.9094,6.8964,6.9071,CNY
USD/CNY,2017/5/11,6.9037,6.9091,6.898,6.903,CNY
USD/CNY,2017/5/12,6.9036,6.9109,6.8973,6.9037,CNY
USD/CNY,2017/5/15,6.9015,6.9047,6.8897,6.9021,CNY
USD/CNY,2017/5/16,6.8943,6.9004,6.8764,6.894,CNY
USD/CNY,2017/5/17,6.8885,6.8926,6.8764,6.8886,CNY
USD/CNY,2017/5/18,6.8805,6.8971,6.8773,6.8813,CNY
USD/CNY,2017/5/19,6.889,6.8976,6.8757,6.8891,CNY
USD/CNY,2017/5/22,6.8531,6.8995,6.8531,6.8539,CNY
USD/CNY,2017/5/23,6.8612,6.8944,6.8569,6.8844,CNY
USD/CNY,2017/5/24,6.9019,6.9019,6.8843,6.8912,CNY
USD/CNY,2017/5/25,6.8895,6.9124,6.8604,6.89,CNY
USD/CNY,2017/5/26,6.8684,6.8734,6.8447,6.8677,CNY
USD/CNY,2017/5/29,6.8572,6.8653,6.8509,6.857,CNY
USD/CNY,2017/5/30,6.8547,6.8599,6.8184,6.8562,CNY
USD/CNY,2017/5/31,6.8554,6.8577,6.8023,6.8558,CNY
USD/CNY,2017/6/1,6.8128,6.8135,6.7846,6.8112,CNY
USD/CNY,2017/6/2,6.8165,6.8213,6.8019,6.8086,CNY
USD/CNY,2017/6/5,6.812,6.813,6.77,6.8128,CNY
USD/CNY,2017/6/6,6.8029,6.8053,6.7826,6.8028,CNY
USD/CNY,2017/6/7,6.7962,6.8023,6.7767,6.7957,CNY
USD/CNY,2017/6/8,6.7968,6.8048,6.7856,6.7975,CNY
USD/CNY,2017/6/9,6.7954,6.8068,6.7897,6.7992,CNY
USD/CNY,2017/6/12,6.7844,6.8023,6.7755,6.7848,CNY
USD/CNY,2017/6/13,6.8055,6.8064,6.7919,6.7976,CNY
USD/CNY,2017/6/14,6.7972,6.811,6.7851,6.7988,CNY
USD/CNY,2017/6/15,6.7905,6.8123,6.7593,6.791,CNY
USD/CNY,2017/6/16,6.806,6.8184,6.7955,6.8085,CNY
USD/CNY,2017/6/19,6.804,6.8231,6.7823,6.8034,CNY
USD/CNY,2017/6/20,6.8196,6.8355,6.8092,6.8197,CNY
USD/CNY,2017/6/21,6.8188,6.8341,6.8161,6.8264,CNY
USD/CNY,2017/6/22,6.8275,6.8361,6.8064,6.8283,CNY
USD/CNY,2017/6/23,6.8342,6.8434,6.8269,6.8346,CNY
USD/CNY,2017/6/26,6.8327,6.8449,6.8025,6.8342,CNY
USD/CNY,2017/6/27,6.8396,6.8452,6.8093,6.8398,CNY
USD/CNY,2017/6/28,6.8128,6.8146,6.7865,6.8126,CNY
USD/CNY,2017/6/29,6.7935,6.8001,6.7712,6.8,CNY
USD/CNY,2017/6/30,6.7866,6.7904,6.761,6.7857,CNY
USD/CNY,2017/7/3,6.7782,6.7995,6.7612,6.7781,CNY
USD/CNY,2017/7/4,6.7999,6.8061,6.7769,6.7998,CNY
USD/CNY,2017/7/5,6.7993,6.8048,6.7807,6.7987,CNY
USD/CNY,2017/7/6,6.801,6.8068,6.7784,6.8008,CNY
USD/CNY,2017/7/7,6.8032,6.8048,6.7934,6.7999,CNY
USD/CNY,2017/7/10,6.8027,6.8064,6.7924,6.8029,CNY
USD/CNY,2017/7/12,6.8001,6.8064,6.7773,6.8017,CNY
USD/CNY,2017/7/13,6.7874,6.8073,6.7664,6.788,CNY
USD/CNY,2017/7/14,6.7822,6.7883,6.7717,6.7826,CNY
USD/CNY,2017/7/17,6.7413,6.7835,6.7395,6.7405,CNY
USD/CNY,2017/7/18,6.7468,6.7723,6.7404,6.7695,CNY
USD/CNY,2017/7/19,6.7653,6.7662,6.7437,6.7454,CNY
USD/CNY,2017/7/20,6.7516,6.7714,6.7426,6.7513,CNY
USD/CNY,2017/7/21,6.7593,6.7703,6.7557,6.7589,CNY
USD/CNY,2017/7/24,6.7202,6.7671,6.7202,6.7197,CNY
USD/CNY,2017/7/25,6.7505,6.7549,6.7389,6.7501,CNY
USD/CNY,2017/7/26,6.7499,6.7613,6.7442,6.7498,CNY
USD/CNY,2017/7/27,6.7531,6.7581,6.7225,6.754,CNY
USD/CNY,2017/7/28,6.7383,6.7512,6.7291,6.74,CNY
USD/CNY,2017/7/31,6.7388,6.7388,6.7143,6.7389,CNY
USD/CNY,2017/8/1,6.7252,6.7296,6.7143,6.7255,CNY
USD/CNY,2017/8/2,6.7144,6.7305,6.7136,6.7137,CNY
USD/CNY,2017/8/3,6.7223,6.7317,6.7093,6.7217,CNY
USD/CNY,2017/8/4,6.7165,6.7289,6.6933,6.7156,CNY
USD/CNY,2017/8/7,6.7647,6.7647,6.7074,6.7657,CNY
USD/CNY,2017/8/8,6.7203,6.7226,6.6939,6.7215,CNY
USD/CNY,2017/8/9,6.709,6.7099,6.673,6.7098,CNY
USD/CNY,2017/8/10,6.6711,6.6965,6.6474,6.6718,CNY
USD/CNY,2017/8/11,6.6455,6.6773,6.6427,6.6458,CNY
USD/CNY,2017/8/14,6.6621,6.6726,6.6533,6.662,CNY
USD/CNY,2017/8/15,6.673,6.6854,6.6579,6.6687,CNY
USD/CNY,2017/8/16,6.6748,6.6997,6.673,6.6844,CNY
USD/CNY,2017/8/17,6.69,6.6947,6.6635,6.6897,CNY
USD/CNY,2017/8/18,6.6754,6.6827,6.6578,6.6777,CNY
USD/CNY,2017/8/21,6.6692,6.6779,6.6553,6.6687,CNY
USD/CNY,2017/8/22,6.6653,6.6681,6.639,6.6659,CNY
USD/CNY,2017/8/23,6.6632,6.6706,6.6492,6.6617,CNY
USD/CNY,2017/8/24,6.6591,6.667,6.6435,6.6583,CNY
USD/CNY,2017/8/25,6.6486,6.6691,6.6485,6.6613,CNY
USD/CNY,2017/8/28,6.5834,6.6506,6.5824,6.5829,CNY
USD/CNY,2017/8/29,6.608,6.622,6.5912,6.6074,CNY
USD/CNY,2017/8/30,6.5955,6.599,6.5793,6.5954,CNY
USD/CNY,2017/8/31,6.5948,6.6034,6.5891,6.5957,CNY
USD/CNY,2017/9/1,6.5889,6.5905,6.5377,6.5898,CNY
USD/CNY,2017/9/4,6.5472,6.5611,6.5151,6.5465,CNY
USD/CNY,2017/9/5,6.5282,6.5542,6.5166,6.5299,CNY
USD/CNY,2017/9/6,6.5379,6.5459,6.5189,6.5374,CNY
USD/CNY,2017/9/7,6.5203,6.5339,6.4833,6.5212,CNY
USD/CNY,2017/9/8,6.4848,6.5045,6.436,6.4846,CNY
USD/CNY,2017/9/11,6.5299,6.5303,6.4867,6.5309,CNY
USD/CNY,2017/9/12,6.5309,6.5474,6.526,6.5304,CNY
USD/CNY,2017/9/13,6.5346,6.5409,6.5206,6.535,CNY
USD/CNY,2017/9/14,6.5393,6.5605,6.5342,6.5422,CNY
USD/CNY,2017/9/15,6.5531,6.5598,6.5342,6.5548,CNY
USD/CNY,2017/9/18,6.5487,6.5733,6.5393,6.5507,CNY
USD/CNY,2017/9/19,6.5734,6.5994,6.568,6.5731,CNY
USD/CNY,2017/9/20,6.5835,6.5866,6.5612,6.5833,CNY
USD/CNY,2017/9/21,6.5726,6.6031,6.5694,6.5749,CNY
USD/CNY,2017/9/22,6.5909,6.5975,6.5718,6.59,CNY
USD/CNY,2017/9/25,6.6047,6.6248,6.5974,6.6046,CNY
USD/CNY,2017/9/26,6.6211,6.6382,6.6059,6.6205,CNY
USD/CNY,2017/9/27,6.6406,6.6446,6.6295,6.6396,CNY
USD/CNY,2017/9/28,6.6407,6.6755,6.616,6.6405,CNY
USD/CNY,2017/9/29,6.6636,6.6834,6.6386,6.665,CNY
USD/CNY,2017/10/2,6.6388,6.6646,6.6388,6.6578,CNY
USD/CNY,2017/10/3,6.6534,6.6624,6.6372,6.6517,CNY
USD/CNY,2017/10/4,6.6506,6.6671,6.639,6.6511,CNY
USD/CNY,2017/10/5,6.6534,6.658,6.647,6.6538,CNY
USD/CNY,2017/10/6,6.6532,6.6584,6.6447,6.6539,CNY
USD/CNY,2017/10/9,6.6495,6.6525,6.6145,6.65,CNY
USD/CNY,2017/10/10,6.6248,6.6265,6.5659,6.6253,CNY
USD/CNY,2017/10/11,6.5718,6.5979,6.5666,6.5714,CNY
USD/CNY,2017/10/12,6.5899,6.5963,6.5765,6.5895,CNY
USD/CNY,2017/10/13,6.5871,6.5989,6.5676,6.588,CNY
USD/CNY,2017/10/16,6.5809,6.5913,6.5711,6.5833,CNY
USD/CNY,2017/10/17,6.5881,6.6229,6.5875,6.5885,CNY
USD/CNY,2017/10/18,6.6217,6.6267,6.597,6.622,CNY
USD/CNY,2017/10/19,6.6273,6.6355,6.6055,6.6278,CNY
USD/CNY,2017/10/20,6.6051,6.6238,6.605,6.6141,CNY
USD/CNY,2017/10/23,6.6381,6.6426,6.6245,6.6388,CNY
USD/CNY,2017/10/24,6.6392,6.641,6.6191,6.6383,CNY
USD/CNY,2017/10/25,6.6364,6.6463,6.6259,6.636,CNY
USD/CNY,2017/10/26,6.6372,6.6411,6.625,6.6376,CNY
USD/CNY,2017/10/27,6.6409,6.6603,6.6385,6.6411,CNY
USD/CNY,2017/10/30,6.6586,6.6621,6.6348,6.659,CNY
USD/CNY,2017/10/31,6.6422,6.6479,6.6165,6.6424,CNY
USD/CNY,2017/11/1,6.6346,6.6407,6.6029,6.6358,CNY
USD/CNY,2017/11/2,6.5996,6.6127,6.5832,6.5994,CNY
USD/CNY,2017/11/3,6.6074,6.6382,6.6039,6.6081,CNY
USD/CNY,2017/11/6,6.638,6.6399,6.62,6.638,CNY
USD/CNY,2017/11/7,6.6334,6.64,6.6133,6.6335,CNY
USD/CNY,2017/11/8,6.6397,6.6426,6.6198,6.6398,CNY
USD/CNY,2017/11/9,6.6256,6.643,6.6215,6.6266,CNY
USD/CNY,2017/11/10,6.6303,6.64,6.6252,6.6303,CNY
USD/CNY,2017/11/13,6.6391,6.6507,6.6291,6.6393,CNY
USD/CNY,2017/11/14,6.6388,6.6442,6.6258,6.6386,CNY
USD/CNY,2017/11/15,6.6359,6.6379,6.6118,6.6356,CNY
USD/CNY,2017/11/17,6.6271,6.6358,6.6227,6.6277,CNY
USD/CNY,2017/11/20,6.662,6.6621,6.6168,6.6619,CNY
USD/CNY,2017/11/21,6.6328,6.6412,6.6239,6.6335,CNY
USD/CNY,2017/11/22,6.628,6.6324,6.601,6.6292,CNY
USD/CNY,2017/11/23,6.6114,6.6114,6.5666,6.6109,CNY
USD/CNY,2017/11/24,6.5834,6.6053,6.5742,6.5833,CNY
USD/CNY,2017/11/27,6.6011,6.6109,6.5877,6.6012,CNY
USD/CNY,2017/11/28,6.5945,6.6077,6.5871,6.5953,CNY
USD/CNY,2017/11/29,6.6089,6.6138,6.5896,6.6094,CNY
USD/CNY,2017/11/30,6.6077,6.6169,6.5953,6.6083,CNY
USD/CNY,2017/12/1,6.6111,6.6168,6.5993,6.6121,CNY
USD/CNY,2017/12/4,6.6356,6.6356,6.6088,6.6346,CNY
USD/CNY,2017/12/5,6.619,6.6213,6.6027,6.6189,CNY
USD/CNY,2017/12/6,6.6169,6.6221,6.6048,6.6168,CNY
USD/CNY,2017/12/7,6.6149,6.6188,6.6036,6.6144,CNY
USD/CNY,2017/12/8,6.6188,6.6209,6.6059,6.618,CNY
USD/CNY,2017/12/11,6.6181,6.6186,6.6034,6.6183,CNY
USD/CNY,2017/12/12,6.6175,6.6233,6.6156,6.6171,CNY
USD/CNY,2017/12/13,6.6204,6.6221,6.6094,6.6204,CNY
USD/CNY,2017/12/14,6.6186,6.6198,6.5996,6.6187,CNY
USD/CNY,2017/12/15,6.6082,6.6105,6.5973,6.6086,CNY
USD/CNY,2017/12/18,6.6147,6.6178,6.6029,6.6149,CNY
USD/CNY,2017/12/19,6.6146,6.6232,6.5947,6.6142,CNY
USD/CNY,2017/12/20,6.605,6.6058,6.5691,6.605,CNY
USD/CNY,2017/12/21,6.5798,6.5872,6.5469,6.5797,CNY
USD/CNY,2017/12/22,6.5862,6.592,6.5635,6.5854,CNY
USD/CNY,2017/12/25,6.5785,6.5833,6.539,6.5786,CNY
USD/CNY,2017/12/26,6.5388,6.5674,6.5328,6.5388,CNY
USD/CNY,2017/12/27,6.5445,6.5586,6.5412,6.5431,CNY
USD/CNY,2017/12/28,6.5544,6.558,6.5233,6.5547,CNY
USD/CNY,2017/12/29,6.5325,6.5367,6.494,6.5316,CNY
USD/CNY,2018/1/1,6.5057,6.5064,6.501,6.5057,CNY
USD/CNY,2018/1/2,6.5058,6.5073,6.4801,6.5058,CNY
USD/CNY,2018/1/3,6.4926,6.5093,6.49,6.494,CNY
USD/CNY,2018/1/4,6.5028,6.5089,6.487,6.5031,CNY
USD/CNY,2018/1/5,6.4932,6.4971,6.4694,6.4933,CNY
USD/CNY,2018/1/8,6.4874,6.4998,6.483,6.4875,CNY
USD/CNY,2018/1/9,6.4974,6.5307,6.4912,6.4976,CNY
USD/CNY,2018/1/10,6.5288,6.5342,6.4982,6.5294,CNY
USD/CNY,2018/1/11,6.5075,6.5177,6.4949,6.5072,CNY
USD/CNY,2018/1/12,6.4953,6.4984,6.4473,6.4902,CNY
USD/CNY,2018/1/15,6.458,6.46,6.4179,6.4562,CNY
USD/CNY,2018/1/16,6.4362,6.4428,6.4149,6.4352,CNY
USD/CNY,2018/1/17,6.4423,6.4469,6.4153,6.4423,CNY
USD/CNY,2018/1/18,6.4323,6.4398,6.418,6.4321,CNY
USD/CNY,2018/1/19,6.4198,6.4229,6.3819,6.4206,CNY
USD/CNY,2018/1/22,6.4031,6.4086,6.3944,6.403,CNY
USD/CNY,2018/1/23,6.4042,6.4118,6.3932,6.4044,CNY
USD/CNY,2018/1/24,6.4025,6.4058,6.3642,6.4029,CNY
USD/CNY,2018/1/25,6.3692,6.3706,6.3078,6.3693,CNY
USD/CNY,2018/1/26,6.3232,6.3344,6.308,6.3228,CNY
USD/CNY,2018/1/29,6.3156,6.3373,6.3102,6.3159,CNY
USD/CNY,2018/1/30,6.3361,6.3436,6.3186,6.3363,CNY
USD/CNY,2018/1/31,6.3202,6.3308,6.28,6.3211,CNY
USD/CNY,2018/2/1,6.2892,6.3063,6.2789,6.2882,CNY
USD/CNY,2018/2/2,6.2988,6.3028,6.2683,6.2984,CNY
USD/CNY,2018/2/5,6.308,6.3106,6.2762,6.3076,CNY
USD/CNY,2018/2/6,6.2921,6.3002,6.2646,6.2897,CNY
USD/CNY,2018/2/7,6.2825,6.2846,6.2462,6.2825,CNY
USD/CNY,2018/2/8,6.2672,6.3435,6.2648,6.2676,CNY
USD/CNY,2018/2/9,6.3262,6.3321,6.2925,6.3263,CNY
USD/CNY,2018/2/12,6.2878,6.3309,6.2781,6.2869,CNY
USD/CNY,2018/2/13,6.3278,6.3481,6.3128,6.3265,CNY
USD/CNY,2018/2/14,6.3395,6.3521,6.3199,6.34,CNY
USD/CNY,2018/2/15,6.3456,6.351,6.3383,6.346,CNY
USD/CNY,2018/2/16,6.348,6.3517,6.3391,6.3472,CNY
USD/CNY,2018/2/19,6.3436,6.3504,6.3331,6.3401,CNY
USD/CNY,2018/2/20,6.3474,6.3521,6.3383,6.3484,CNY
USD/CNY,2018/2/21,6.3482,6.3505,6.3367,6.3462,CNY
USD/CNY,2018/2/22,6.347,6.3624,6.339,6.3466,CNY
USD/CNY,2018/2/23,6.353,6.3532,6.3303,6.3502,CNY
USD/CNY,2018/2/26,6.3363,6.3377,6.2979,6.3273,CNY
USD/CNY,2018/2/27,6.3142,6.3185,6.2881,6.3141,CNY
USD/CNY,2018/2/28,6.3172,6.3346,6.3124,6.3167,CNY
USD/CNY,2018/3/1,6.3304,6.3585,6.3286,6.3309,CNY
USD/CNY,2018/3/2,6.358,6.3612,6.3303,6.3574,CNY
USD/CNY,2018/3/5,6.3503,6.3503,6.327,6.3503,CNY
USD/CNY,2018/3/6,6.3486,6.3506,6.3093,6.3489,CNY
USD/CNY,2018/3/7,6.3096,6.3295,6.3074,6.3094,CNY
USD/CNY,2018/3/8,6.3247,6.3418,6.3192,6.325,CNY
USD/CNY,2018/3/9,6.3416,6.3517,6.3199,6.3416,CNY
USD/CNY,2018/3/12,6.33,6.3358,6.3143,6.3285,CNY
USD/CNY,2018/3/13,6.3284,6.3327,6.3119,6.3291,CNY
USD/CNY,2018/3/14,6.3202,6.3227,6.3064,6.3204,CNY
USD/CNY,2018/3/15,6.3145,6.3234,6.3008,6.316,CNY
USD/CNY,2018/3/16,6.3207,6.333,6.3141,6.3209,CNY
USD/CNY,2018/3/19,6.3386,6.3442,6.3201,6.3382,CNY
USD/CNY,2018/3/20,6.3332,6.3339,6.32,6.3316,CNY
USD/CNY,2018/3/21,6.3327,6.3352,6.32,6.3329,CNY
USD/CNY,2018/3/22,6.3231,6.3343,6.3071,6.3206,CNY
USD/CNY,2018/3/23,6.3347,6.3368,6.3153,6.3347,CNY
USD/CNY,2018/3/26,6.3183,6.3187,6.2711,6.32,CNY
USD/CNY,2018/3/27,6.2634,6.2826,6.2342,6.2724,CNY
USD/CNY,2018/3/28,6.2818,6.2983,6.2581,6.2818,CNY
USD/CNY,2018/3/29,6.2948,6.3042,6.2775,6.2956,CNY
USD/CNY,2018/3/30,6.2886,6.29,6.2635,6.2889,CNY
USD/CNY,2018/4/2,6.2832,6.2965,6.2749,6.2822,CNY
USD/CNY,2018/4/3,6.2792,6.2901,6.2792,6.2794,CNY
USD/CNY,2018/4/4,6.288,6.3091,6.2809,6.2884,CNY
USD/CNY,2018/4/5,6.3017,6.3074,6.3008,6.3042,CNY
USD/CNY,2018/4/6,6.3041,6.308,6.3014,6.3024,CNY
USD/CNY,2018/4/9,6.3063,6.3162,6.2944,6.3086,CNY
USD/CNY,2018/4/10,6.3063,6.3074,6.2797,6.3054,CNY
USD/CNY,2018/4/11,6.2825,6.2882,6.2683,6.2816,CNY
USD/CNY,2018/4/12,6.2679,6.2927,6.2658,6.2686,CNY
USD/CNY,2018/4/13,6.2898,6.293,6.2737,6.291,CNY
USD/CNY,2018/4/16,6.274,6.2873,6.2679,6.2741,CNY
USD/CNY,2018/4/17,6.2757,6.2855,6.2745,6.2757,CNY
USD/CNY,2018/4/18,6.2807,6.2894,6.2643,6.2805,CNY
USD/CNY,2018/4/19,6.2644,6.2797,6.2541,6.2734,CNY
USD/CNY,2018/4/20,6.2691,6.2965,6.2691,6.2781,CNY
USD/CNY,2018/4/23,6.2865,6.3163,6.2834,6.2955,CNY
USD/CNY,2018/4/24,6.3071,6.3193,6.2945,6.3161,CNY
USD/CNY,2018/4/25,6.3051,6.3273,6.2928,6.3059,CNY
USD/CNY,2018/4/26,6.3258,6.3364,6.313,6.3247,CNY
USD/CNY,2018/4/27,6.3359,6.3472,6.3262,6.3354,CNY
USD/CNY,2018/4/30,6.3348,6.3364,6.3233,6.337,CNY
USD/CNY,2018/5/1,6.3318,6.3324,6.3233,6.3321,CNY
USD/CNY,2018/5/2,6.3233,6.364,6.3233,6.3323,CNY
USD/CNY,2018/5/3,6.3525,6.3691,6.3373,6.3615,CNY
USD/CNY,2018/5/4,6.3437,6.365,6.3347,6.3527,CNY
USD/CNY,2018/5/7,6.3527,6.367,6.3458,6.3617,CNY
USD/CNY,2018/5/8,6.3663,6.3697,6.3501,6.3661,CNY
